1836
41994912.640254624 0.01043312473712507 12683851085083.164
83989825.28050925 0.010401727615587133 12683646309831.752
125984737.92076388 0.010401444422673604 12683136699060.764
167979650.5610185 0.01040102794486534 12682391554818.264
209974563.2012731 0.010400484738761245 12681430956654.363
251969475.84152773 0.010399817081471913 12680262846705.049
293964388.4817823 0.010399025975275018 12678891015650.787
335959301.12203693 0.01039811194294404 12677317526549.299
377954213.7622916 0.010397075296434306 12675543622929.316
419949126.4025462 0.01039591624485124 12673570121930.71
461944039.04280084 0.010394634943617963 12671397603570.135
503938951.68305546 0.010393231519076817 12669026509602.0
545933864.32331 0.010391706081737336 12666457198613.174
587928776.9635646 0.01039005873384311 12663689978389.225
629923689.6038193 0.010388289573907238 12660725125778.838
671918602.2440739 0.010386398699542014 12657562899342.996
713913514.8843285 0.010384386209284916 12654203547666.732
755908427.5245832 0.010382252203810994 12650647314970.264
797903340.164838 0.010379996786757587 12646894444986.541
839898252.8050926 0.010377620065296916 12642945183695.717
881893165.4453473 0.010375122150540473 12638799781287.752
923888078.0856019 0.01037250315782863 12634458493592.596
965882990.7258567 0.010369763206940275 12629921583136.074
1007877903.3661114 0.010366902422245732 12625189319928.012
1049872816.006366 0.010363920932818738 12620261982055.77
1091867728.6466208 0.010360818872518416 12615139856134.275
1133862641.2868755 0.010357596380048946 12609823237648.84
1175857553.9271302 0.010354253599002432 12604312431216.854
1217852466.567385 0.010350790677888931 12598607750787.357
1259847379.2076395 0.010347207770156585 12592709519792.582
1301842291.8478942 0.010343505034204007 12586618071261.883
1343837204.488149 0.010339682633386563 12580333747906.02
1385832117.1284037 0.010335740736017777 12573856902177.775
1427827029.7686584 0.010331679515366786 12567187896313.56
1469821942.408913 0.010327499149652598 12560327102359.559
1511816855.0491676 0.0103231998220357 12553274902185.262
1553811767.6894224 0.01031878172060748 12546031687486.56
1595806680.329677 0.010314245038377799 12538597859780.164
1637801592.9699318 0.010309589973260985 12530973830390.73
1679796505.6101866 0.010304816728060521 12523160020431.842
1721791418.250441 0.010299925510452524 12515156860781.742
1763786330.8906958 0.010294916532968266 12506964792054.549
1805781243.5309505 0.010289790012975756 12498584264567.555
1847776156.1712053 0.010284546172660562 12490015738305.143
1889771068.81146 0.010279185239005905 12481259682879.686
1931765981.4517148 0.010273707443772123 12472316577489.785
1973760894.0919693 0.010268113023475524 12463186910876.166
2015755806.732224 0.010262402219366735 12453871181275.41
2057750719.3724787 0.010256575277408529 12444369896371.787
2099745632.0127335 0.010250632448253196 12434683573247.318
2141740544.6529882 0.010244573987219478 12424812738330.24
2183735457.293243 0.010238400154269094 12414757927341.979
2225730369.9334974 0.010232111213982896 12404519685242.748
2267725282.5737524 0.010225707435536626 12394098566175.875
2309720195.214007 0.010219189092676344 12383495133410.926
2351715107.8542614 0.010212556463693529 12372709959285.697
2393710020.4945164 0.010205809831399825 12361743625147.145
2435704933.134771 0.010198949483101507 12350596721291.3
2477699845.775026 0.010191975710573625 12339269846902.232
2519694758.4152803 0.010184888810033875 12327763609990.084
2561689671.055535 0.010177689082116168 12316078627328.232
2603684583.69579 0.01017037683184394 12304215524389.615
2645679496.3360443 0.01016295236860319 12292174935282.229
2687674408.9762993 0.010155416006115255 12279957502683.863
2729669321.616554 0.01014776806240932 12267563877776.072
2771664234.2568088 0.01014000885979471 12254994720177.414
2813659146.8970633 0.010132138724832896 12242250697875.99
2855654059.5373178 0.01012415798830931 12229332487161.3
2897648972.1775727 0.010116066985204878 12216240772555.428
2939643884.817827 0.01010786605466737 12202976246743.576
2981638797.458082 0.010099555539982494 12189539610503.99
3023633710.0983367 0.010091135788544784 12175931572637.254
3065628622.738591 0.010082607151828274 12162152849894.998
3107623535.378846 0.010073969985356951 12148204166908.027
3149618448.0191007 0.010065224648675002 12134086256113.887
3191613360.6593556 0.01005637150531688 12119799857683.873
3233608273.29961 0.010047410922777139 12105345719449.516
3275603185.939865 0.010038343272480082 12090724596828.525
3317598098.5801196 0.010029168929749241 12075937252750.246
3359593011.220374 0.01001988827377663 12060984457580.598
3401587923.860629 0.010010501687591834 12045866989046.547
3443582836.5008836 0.010001009558030929 12030585632160.094
3485577749.1411386 0.009991412275705184 12015141179141.81
3527572661.781393 0.009981710234969639 11999534429343.922
3569567574.4216475 0.009971903833891457 11983766189172.955
3611562487.0619025 0.009961993474218169 11967837272011.965
3653557399.702157 0.00995197956134569 11951748498142.342
3695552312.342412 0.009941862504286227 11935500694665.227
3737547224.9826665 0.009931642715635989 11919094695422.52
3779542137.622921 0.009921320611542786 11902531340917.521
3821537050.263176 0.009910896611673416 11885811478235.207
3863531962.9034305 0.00990037113918097 11868935960962.129
3905526875.5436854 0.009889744620671938 11851905649105.979
3947521788.18394 0.009879017486173204 11834721409014.82
3989516700.824195 0.0098681901690989 11817384113295.986
4031511613.4644494 0.009857263106217097 11799894640734.668
4073506526.104704 0.009846236737616408 11782253876212.184
4115501438.744959 0.009835111506672423 11764462710623.975
4157496351.3852134 0.00982388786001404 11746522040797.305
4199491264.0254683 0.009812566247489664 11728432769408.682
4241486176.665723 0.009801147122133284 11710195804901.03
4283481089.3059773 0.009789630940130451 11691812061400.594
4325476001.946232 0.009778018160784123 11673282458633.615
4367470914.586487 0.009766309246480403 11654607921842.756
4409465827.226742 0.009754504662654182 11635789381703.328
4451460739.866997 0.009742604877754659 11616827774239.28
4493455652.507251 0.009730610363210783 11597724040739.004
4535450565.147506 0.009718521593396581 11578479127670.94
4577445477.787761 0.009706339045596393 11559093986598.998
4619440390.428015 0.009694063199970019 11539569574097.816
4661435303.06827 0.009681694539517784 11519906851667.844
4703430215.708525 0.009669233550045502 11500106785650.29
4745425128.348779 0.009656680720129374 11480170347141.906
4787420040.989034 0.009644036541080788 11460098511909.66
4829414953.629289 0.009631301506911076 11439892260305.273
4871409866.269544 0.009618476114296153 11419552577179.645
4913404778.909798 0.009605560862541126 11399080451797.18
4955399691.550053 0.00959255625354481 11378476877750.023
4997394604.190308 0.009579462791764205 11357742852872.201
5039389516.830562 0.009566280984178874 11336879379153.7
5081384429.470817 0.00955301134025531 11315887462654.469
5123379342.111072 0.009539654371911219 11294768113418.38
5165374254.751327 0.00952621059347975 11273522345387.139
5207369167.391581 0.009512680521673691 11252151176314.15
5249364080.031836 0.009499064675549614 11230655627678.365
5291358992.672091 0.009485363576471978 11209036724598.117
5333353905.312345 0.009471577748077177 11187295495744.936
5375348817.9526 0.009457707716237582 11165432973257.375
5417343730.5928545 0.009443754009025527 11143450192654.846
5459338643.2331085 0.009429717156677267 11121348192751.47
5501333555.8733635 0.009415597691556915 11099128015569.967
5543328468.513618 0.009401396148120349 11076790706255.57
5585323381.153873 0.009387113062879099 11054337312989.998
5627318293.794127 0.009372748974364216 11031768886905.486
5669313206.434382 0.009358304423090134 11009086481998.873
5711308119.074637 0.009343779951518484 10986291155045.766
5753303031.714891 0.009329176104021949 10963383965514.795
5795297944.355146 0.009314493426848078 10940365975481.947
5837292856.995401 0.009299732468083098 10917238249545.021
5879287769.635656 0.00928489377761574 10894001854738.172
5921282682.27591 0.00926997790710105 10870657860446.582
5963277594.916165 0.009254985409924215 10847207338321.262
6005272507.55642 0.00923991684116439 10823651362193.982
6047267420.196674 0.009224772757558548 10799991007992.357
6089262332.836929 0.00920955371746531 10776227353655.066
6131257245.477184 0.009194260280828844 10752361479047.25
6173252158.117439 0.00917889300914272 10728394465876.078
6215247070.757693 0.009163452465413838 10704327397606.479
6257241983.397948 0.009147939214126356 10680161359377.06
6299236896.038203 0.009132353821205646 10655897437916.244
